"id";"fecha";"tipo_elem";"intensidad";"ocupacion";"carga";"vmed";"error";"periodo_integracion"
3396;"2020-06-18 09:15:00";"URB";"399";"9";"17";"0";"N";15
3396;"2020-06-18 09:30:00";"URB";"297";"26";"30";"0";"N";15
3396;"2020-06-18 09:45:00";"URB";"336";"27";"34";"0";"N";15
3396;"2020-06-18 10:00:00";"URB";"372";"21";"29";"0";"N";15
3396;"2020-06-18 10:15:00";"URB";"324";"29";"33";"0";"N";15
3396;"2020-06-18 10:30:00";"URB";"280";"22";"25";"0";"N";15
3396;"2020-06-18 10:45:00";"URB";"297";"20";"27";"0";"N";15
3396;"2020-06-18 11:00:00";"URB";"317";"29";"35";"0";"N";15
3396;"2020-06-18 11:15:00";"URB";"265";"24";"28";"0";"N";15
3396;"2020-06-18 11:30:00";"URB";"284";"23";"29";"0";"N";15
3396;"2020-06-18 11:45:00";"URB";"268";"25";"30";"0";"N";15
3396;"2020-06-18 12:00:00";"URB";"319";"18";"23";"0";"N";15
3396;"2020-06-18 12:15:00";"URB";"298";"26";"32";"0";"N";15
3396;"2020-06-18 12:30:00";"URB";"298";"29";"34";"0";"N";15
3396;"2020-06-18 12:45:00";"URB";"364";"32";"37";"0";"N";15
3396;"2020-06-18 13:00:00";"URB";"296";"25";"31";"0";"N";15
3396;"2020-06-18 13:15:00";"URB";"267";"30";"34";"0";"N";15
3396;"2020-06-18 13:30:00";"URB";"284";"34";"38";"0";"N";15
3396;"2020-06-18 13:45:00";"URB";"280";"34";"40";"0";"N";15
3396;"2020-06-18 14:00:00";"URB";"350";"15";"23";"0";"N";15
3396;"2020-06-18 14:15:00";"URB";"300";"24";"29";"0";"N";15
3396;"2020-06-18 14:30:00";"URB";"304";"25";"31";"0";"N";15
3396;"2020-06-18 14:45:00";"URB";"260";"15";"21";"0";"N";15
3396;"2020-06-18 15:00:00";"URB";"335";"8";"16";"0";"N";14
3396;"2020-06-18 15:15:00";"URB";"318";"30";"35";"0";"N";15
3396;"2020-06-18 15:30:00";"URB";"351";"34";"40";"0";"N";15
3396;"2020-06-18 15:45:00";"URB";"296";"23";"28";"0";"N";15
3396;"2020-06-18 16:00:00";"URB";"260";"4";"10";"0";"N";15
3396;"2020-06-18 16:15:00";"URB";"311";"4";"12";"0";"N";14
3396;"2020-06-18 16:30:00";"URB";"292";"2";"10";"0";"N";15
3396;"2020-06-18 16:45:00";"URB";"433";"9";"18";"0";"N";15
3396;"2020-06-18 17:00:00";"URB";"414";"7";"14";"0";"N";15
3396;"2020-06-18 17:15:00";"URB";"291";"19";"23";"0";"N";15
3396;"2020-06-18 17:30:00";"URB";"357";"11";"19";"0";"N";15
3396;"2020-06-18 17:45:00";"URB";"418";"5";"13";"0";"N";15
3396;"2020-06-18 18:00:00";"URB";"280";"10";"16";"0";"N";15
3396;"2020-06-18 18:15:00";"URB";"335";"4";"11";"0";"N";15
3396;"2020-06-18 18:30:00";"URB";"391";"4";"12";"0";"N";15
3396;"2020-06-18 18:45:00";"URB";"363";"12";"20";"0";"N";15
3396;"2020-06-18 19:00:00";"URB";"349";"30";"35";"0";"N";15
3396;"2020-06-18 19:15:00";"URB";"316";"20";"26";"0";"N";15
3396;"2020-06-18 19:30:00";"URB";"296";"7";"15";"0";"N";15
3396;"2020-06-18 19:45:00";"URB";"335";"2";"11";"0";"N";15
3396;"2020-06-18 20:00:00";"URB";"307";"7";"14";"0";"N";15
3396;"2020-06-18 20:15:00";"URB";"356";"3";"12";"0";"N";14
3396;"2020-06-18 20:30:00";"URB";"210";"3";"8";"0";"N";15
3396;"2020-06-18 20:45:00";"URB";"272";"2";"8";"0";"N";15
3396;"2020-06-18 21:00:00";"URB";"349";"2";"10";"0";"N";15
3396;"2020-06-18 21:15:00";"URB";"247";"6";"11";"0";"N";15
3396;"2020-06-18 21:30:00";"URB";"264";"3";"9";"0";"N";15
3396;"2020-06-18 21:45:00";"URB";"239";"3";"9";"0";"N";15
3396;"2020-06-18 22:00:00";"URB";"244";"3";"8";"0";"N";15
3396;"2020-06-18 22:15:00";"URB";"132";"2";"5";"0";"N";15
3396;"2020-06-18 22:30:00";"URB";"159";"1";"5";"0";"N";14
3396;"2020-06-18 22:45:00";"URB";"192";"2";"7";"0";"N";15
3396;"2020-06-18 23:00:00";"URB";"107";"4";"6";"0";"N";15
3396;"2020-06-18 23:15:00";"URB";"113";"1";"3";"0";"N";15
3396;"2020-06-18 23:30:00";"URB";"141";"2";"4";"0";"N";15
3396;"2020-06-18 23:45:00";"URB";"119";"1";"4";"0";"N";14
3396;"2020-06-19 00:00:00";"URB";"130";"1";"6";"0";"N";15
3396;"2020-06-19 00:15:00";"URB";"75";"1";"3";"0";"N";11
3396;"2020-06-19 00:30:00";"URB";"118";"1";"4";"0";"N";15
3396;"2020-06-19 00:45:00";"URB";"96";"1";"3";"0";"N";14
3396;"2020-06-19 01:00:00";"URB";"128";"0";"4";"0";"N";13
3396;"2020-06-19 01:15:00";"URB";"79";"1";"3";"0";"N";11
3396;"2020-06-19 01:30:00";"URB";"126";"5";"7";"0";"N";12
3396;"2020-06-19 01:45:00";"URB";"83";"1";"2";"0";"N";11
3396;"2020-06-19 02:00:00";"URB";"80";"0";"2";"0";"N";9
3396;"2020-06-19 02:15:00";"URB";"90";"1";"4";"0";"N";15
3396;"2020-06-19 02:30:00";"URB";"55";"0";"2";"0";"N";7
3396;"2020-06-19 02:45:00";"URB";"92";"1";"3";"0";"N";6
3396;"2020-06-19 03:00:00";"URB";"69";"1";"3";"0";"N";10
3396;"2020-06-19 03:45:00";"URB";"164";"0";"4";"0";"N";1
3396;"2020-06-19 04:00:00";"URB";"82";"1";"3";"0";"N";3
3396;"2020-06-19 04:15:00";"URB";"95";"0";"2";"0";"N";1
3396;"2020-06-19 04:30:00";"URB";"58";"0";"1";"0";"N";6
3396;"2020-06-19 04:45:00";"URB";"67";"2";"3";"0";"N";8
3396;"2020-06-19 05:00:00";"URB";"82";"1";"3";"0";"N";2
3396;"2020-06-19 05:15:00";"URB";"0";"0";"0";"0";"N";2
3396;"2020-06-19 05:30:00";"URB";"75";"1";"3";"0";"N";4
3396;"2020-06-19 05:45:00";"URB";"47";"1";"2";"0";"N";4
3396;"2020-06-19 06:00:00";"URB";"81";"1";"3";"0";"N";7
3396;"2020-06-19 06:15:00";"URB";"82";"0";"2";"0";"N";3
3396;"2020-06-19 06:30:00";"URB";"83";"0";"3";"0";"N";10
3396;"2020-06-19 06:45:00";"URB";"166";"1";"6";"0";"N";12
3396;"2020-06-19 07:00:00";"URB";"186";"1";"5";"0";"N";12
3396;"2020-06-19 07:15:00";"URB";"271";"2";"8";"0";"N";15
3396;"2020-06-19 07:30:00";"URB";"338";"5";"11";"0";"N";13
3396;"2020-06-19 07:45:00";"URB";"473";"11";"22";"0";"N";15
3396;"2020-06-19 08:00:00";"URB";"433";"8";"17";"0";"N";15
3396;"2020-06-19 08:15:00";"URB";"444";"8";"16";"0";"N";15
3396;"2020-06-19 08:30:00";"URB";"458";"8";"18";"0";"N";15
3396;"2020-06-19 08:45:00";"URB";"390";"14";"20";"0";"N";15
3396;"2020-06-19 09:00:00";"URB";"325";"7";"13";"0";"N";15
3396;"2020-06-19 09:15:00";"URB";"361";"16";"23";"0";"N";15
3396;"2020-06-19 09:30:00";"URB";"299";"10";"17";"0";"N";15
3396;"2020-06-19 09:45:00";"URB";"349";"5";"14";"0";"N";15
3396;"2020-06-19 10:00:00";"URB";"317";"25";"31";"0";"N";15
3396;"2020-06-19 10:15:00";"URB";"316";"30";"36";"0";"N";15
3396;"2020-06-19 10:30:00";"URB";"309";"14";"21";"0";"N";15
3396;"2020-06-19 10:45:00";"URB";"364";"17";"26";"0";"N";15
3396;"2020-06-19 11:00:00";"URB";"351";"21";"27";"0";"N";15
3396;"2020-06-19 11:15:00";"URB";"345";"26";"33";"0";"N";15
3396;"2020-06-19 11:30:00";"URB";"264";"30";"34";"0";"N";13
3396;"2020-06-19 11:45:00";"URB";"277";"26";"31";"0";"N";15
3396;"2020-06-19 12:00:00";"URB";"322";"15";"22";"0";"N";12
3396;"2020-06-19 12:15:00";"URB";"237";"21";"26";"0";"N";9
3396;"2020-06-19 12:30:00";"URB";"438";"28";"35";"0";"N";8
3396;"2020-06-19 12:45:00";"URB";"259";"15";"20";"0";"N";7
3396;"2020-06-19 13:00:00";"URB";"437";"26";"33";"0";"N";8
3396;"2020-06-19 13:15:00";"URB";"416";"38";"44";"0";"N";3
3396;"2020-06-19 13:30:00";"URB";"285";"28";"32";"0";"N";5
3396;"2020-06-19 13:45:00";"URB";"228";"15";"18";"0";"N";5
3396;"2020-06-19 14:00:00";"URB";"361";"19";"26";"0";"N";4
3396;"2020-06-19 14:15:00";"URB";"324";"34";"39";"0";"N";5
3396;"2020-06-19 14:30:00";"URB";"225";"29";"32";"0";"N";4
3396;"2020-06-19 14:45:00";"URB";"440";"43";"49";"0";"N";3
3396;"2020-06-19 15:00:00";"URB";"320";"23";"28";"0";"N";3
3396;"2020-06-19 15:15:00";"URB";"361";"27";"32";"0";"N";8
3396;"2020-06-19 15:30:00";"URB";"350";"34";"40";"0";"N";6
3396;"2020-06-19 15:45:00";"URB";"300";"8";"15";"0";"N";3
3396;"2020-06-19 16:00:00";"URB";"300";"3";"10";"0";"N";2
3396;"2020-06-19 16:15:00";"URB";"360";"5";"13";"0";"N";2
3396;"2020-06-19 16:30:00";"URB";"378";"3";"12";"0";"N";1
3396;"2020-06-19 16:45:00";"URB";"540";"7";"19";"0";"N";2
3396;"2020-06-19 17:00:00";"URB";"140";"2";"5";"0";"N";3
3396;"2020-06-19 17:15:00";"URB";"540";"5";"18";"0";"N";2
3396;"2020-06-19 17:30:00";"URB";"378";"2";"11";"0";"N";1
3396;"2020-06-19 17:45:00";"URB";"360";"5";"13";"0";"N";2
3396;"2020-06-19 18:00:00";"URB";"284";"1";"8";"0";"N";1
3396;"2020-06-19 19:00:00";"URB";"180";"2";"6";"0";"N";1
3396;"2020-06-19 19:15:00";"URB";"202";"1";"6";"0";"N";2
3396;"2020-06-19 19:30:00";"URB";"480";"10";"21";"0";"N";1
3396;"2020-06-19 19:45:00";"URB";"662";"4";"20";"0";"N";1
3396;"2020-06-19 20:00:00";"URB";"420";"3";"13";"0";"N";1
3396;"2020-06-19 20:15:00";"URB";"322";"3";"10";"0";"N";2
3396;"2020-06-19 20:30:00";"URB";"542";"16";"28";"0";"N";3
3396;"2020-06-19 20:45:00";"URB";"249";"1";"7";"0";"N";2
3396;"2020-06-19 21:00:00";"URB";"379";"1";"11";"0";"N";2
3396;"2020-06-19 21:15:00";"URB";"301";"9";"16";"0";"N";15
3396;"2020-06-19 21:30:00";"URB";"308";"2";"9";"0";"N";15
3396;"2020-06-19 21:45:00";"URB";"341";"2";"11";"0";"N";15
3396;"2020-06-19 22:00:00";"URB";"301";"4";"10";"0";"N";15
3396;"2020-06-19 22:15:00";"URB";"288";"1";"9";"0";"N";14
3396;"2020-06-19 22:30:00";"URB";"195";"1";"6";"0";"N";14
3396;"2020-06-19 22:45:00";"URB";"185";"1";"5";"0";"N";15
3396;"2020-06-19 23:00:00";"URB";"223";"1";"6";"0";"N";14
3396;"2020-06-19 23:15:00";"URB";"193";"2";"5";"0";"N";14
3396;"2020-06-19 23:30:00";"URB";"126";"2";"4";"0";"N";15
3396;"2020-06-19 23:45:00";"URB";"196";"1";"6";"0";"N";13
3396;"2020-06-20 00:00:00";"URB";"129";"5";"7";"0";"N";15
3396;"2020-06-20 00:15:00";"URB";"153";"0";"5";"0";"N";15
3396;"2020-06-20 00:30:00";"URB";"152";"2";"5";"0";"N";15
3396;"2020-06-20 00:45:00";"URB";"144";"2";"5";"0";"N";15
3396;"2020-06-20 01:00:00";"URB";"153";"1";"5";"0";"N";13
3396;"2020-06-20 01:15:00";"URB";"124";"1";"5";"0";"N";15
3396;"2020-06-20 01:30:00";"URB";"141";"1";"4";"0";"N";15
3396;"2020-06-20 01:45:00";"URB";"98";"1";"3";"0";"N";15
3396;"2020-06-20 02:00:00";"URB";"97";"2";"4";"0";"N";15
3396;"2020-06-20 02:15:00";"URB";"145";"1";"4";"0";"N";15
3396;"2020-06-20 02:30:00";"URB";"90";"0";"4";"0";"N";14
3396;"2020-06-20 02:45:00";"URB";"155";"1";"5";"0";"N";9
3396;"2020-06-20 03:00:00";"URB";"111";"0";"4";"0";"N";15
3396;"2020-06-20 03:15:00";"URB";"84";"1";"2";"0";"N";15
3396;"2020-06-20 03:30:00";"URB";"79";"0";"3";"0";"N";15
3396;"2020-06-20 03:45:00";"URB";"88";"1";"3";"0";"N";13
3396;"2020-06-20 04:00:00";"URB";"83";"1";"3";"0";"N";12
3396;"2020-06-20 04:15:00";"URB";"90";"0";"4";"0";"N";12
3396;"2020-06-20 04:30:00";"URB";"77";"0";"2";"0";"N";9
3396;"2020-06-20 04:45:00";"URB";"100";"1";"3";"0";"N";8
3396;"2020-06-20 05:00:00";"URB";"47";"0";"1";"0";"N";4
3396;"2020-06-20 05:15:00";"URB";"54";"1";"2";"0";"N";8
3396;"2020-06-20 05:30:00";"URB";"62";"0";"2";"0";"N";10
3396;"2020-06-20 05:45:00";"URB";"61";"0";"2";"0";"N";10
3396;"2020-06-20 06:00:00";"URB";"67";"0";"3";"0";"N";8
3396;"2020-06-20 06:15:00";"URB";"61";"1";"2";"0";"N";10
3396;"2020-06-20 06:30:00";"URB";"88";"1";"3";"0";"N";6
3396;"2020-06-20 06:45:00";"URB";"75";"2";"3";"0";"N";11
3396;"2020-06-20 07:00:00";"URB";"88";"1";"3";"0";"N";10
3396;"2020-06-20 07:15:00";"URB";"91";"1";"3";"0";"N";12
3396;"2020-06-20 07:30:00";"URB";"151";"1";"5";"0";"N";13
3396;"2020-06-20 07:45:00";"URB";"144";"1";"5";"0";"N";10
3396;"2020-06-20 08:00:00";"URB";"190";"1";"6";"0";"N";6
3396;"2020-06-20 08:15:00";"URB";"196";"1";"6";"0";"N";10
3396;"2020-06-20 08:30:00";"URB";"197";"2";"6";"0";"N";15
3396;"2020-06-20 08:45:00";"URB";"196";"2";"5";"0";"N";8
3396;"2020-06-20 09:00:00";"URB";"174";"2";"5";"0";"N";12
3396;"2020-06-20 09:15:00";"URB";"201";"2";"6";"0";"N";15
3396;"2020-06-20 09:30:00";"URB";"262";"2";"9";"0";"N";15
3396;"2020-06-20 09:45:00";"URB";"283";"6";"11";"0";"N";14
3396;"2020-06-20 10:00:00";"URB";"239";"3";"7";"0";"N";15
3396;"2020-06-20 10:15:00";"URB";"298";"2";"9";"0";"N";14
3396;"2020-06-20 10:30:00";"URB";"416";"2";"12";"0";"N";15
3396;"2020-06-20 10:45:00";"URB";"350";"8";"15";"0";"N";15
3396;"2020-06-20 11:00:00";"URB";"331";"10";"17";"0";"N";15
3396;"2020-06-20 11:15:00";"URB";"292";"5";"12";"0";"N";13
3396;"2020-06-20 11:30:00";"URB";"384";"9";"17";"0";"N";15
3396;"2020-06-20 11:45:00";"URB";"322";"11";"18";"0";"N";15
3396;"2020-06-20 12:00:00";"URB";"380";"24";"29";"0";"N";15
3396;"2020-06-20 12:15:00";"URB";"332";"7";"16";"0";"N";15
3396;"2020-06-20 12:30:00";"URB";"393";"5";"13";"0";"N";15
3396;"2020-06-20 12:45:00";"URB";"317";"16";"21";"0";"N";14
3396;"2020-06-20 13:00:00";"URB";"400";"6";"14";"0";"N";15
3396;"2020-06-20 13:15:00";"URB";"361";"20";"28";"0";"N";15
3396;"2020-06-20 13:30:00";"URB";"383";"15";"23";"0";"N";15
3396;"2020-06-20 13:45:00";"URB";"360";"22";"29";"0";"N";15
3396;"2020-06-20 14:00:00";"URB";"373";"3";"13";"0";"N";15
3396;"2020-06-20 14:15:00";"URB";"360";"18";"24";"0";"N";15
3396;"2020-06-20 14:30:00";"URB";"416";"17";"25";"0";"N";15
3396;"2020-06-20 14:45:00";"URB";"415";"9";"20";"0";"N";14
3396;"2020-06-20 15:00:00";"URB";"359";"2";"10";"0";"N";14
3396;"2020-06-20 15:15:00";"URB";"191";"1";"6";"0";"N";14
3396;"2020-06-20 15:30:00";"URB";"252";"1";"7";"0";"N";15
3396;"2020-06-20 15:45:00";"URB";"190";"1";"5";"0";"N";10
3396;"2020-06-20 16:00:00";"URB";"231";"1";"7";"0";"N";14
3396;"2020-06-20 16:15:00";"URB";"144";"1";"5";"0";"N";11
3396;"2020-06-20 16:30:00";"URB";"158";"2";"5";"0";"N";15
3396;"2020-06-20 16:45:00";"URB";"229";"1";"8";"0";"N";15
3396;"2020-06-20 17:00:00";"URB";"201";"1";"5";"0";"N";15
3396;"2020-06-20 17:15:00";"URB";"216";"2";"7";"0";"N";15
3396;"2020-06-20 17:30:00";"URB";"194";"2";"6";"0";"N";15
3396;"2020-06-20 17:45:00";"URB";"214";"2";"7";"0";"N";15
3396;"2020-06-20 18:00:00";"URB";"252";"1";"8";"0";"N";15
3396;"2020-06-20 18:15:00";"URB";"215";"2";"7";"0";"N";15
3396;"2020-06-20 18:30:00";"URB";"281";"2";"10";"0";"N";15
3396;"2020-06-20 18:45:00";"URB";"233";"1";"6";"0";"N";15
3396;"2020-06-20 19:00:00";"URB";"239";"2";"8";"0";"N";15
3396;"2020-06-20 19:15:00";"URB";"352";"1";"11";"0";"N";15
3396;"2020-06-20 19:30:00";"URB";"292";"2";"8";"0";"N";15
3396;"2020-06-20 19:45:00";"URB";"288";"2";"10";"0";"N";15
3396;"2020-06-20 20:00:00";"URB";"240";"1";"8";"0";"N";15
3396;"2020-06-20 20:15:00";"URB";"320";"2";"9";"0";"N";15
3396;"2020-06-20 20:30:00";"URB";"270";"2";"8";"0";"N";14
3396;"2020-06-20 20:45:00";"URB";"296";"1";"10";"0";"N";15
3396;"2020-06-20 21:00:00";"URB";"317";"2";"9";"0";"N";14
3396;"2020-06-20 21:15:00";"URB";"259";"2";"9";"0";"N";15
3396;"2020-06-20 21:30:00";"URB";"354";"4";"12";"0";"N";15
3396;"2020-06-20 21:45:00";"URB";"345";"4";"11";"0";"N";15
3396;"2020-06-20 22:00:00";"URB";"276";"7";"11";"0";"N";15
3396;"2020-06-20 22:15:00";"URB";"203";"1";"7";"0";"N";15
3396;"2020-06-20 22:30:00";"URB";"206";"1";"5";"0";"N";15
3396;"2020-06-20 22:45:00";"URB";"139";"1";"6";"0";"N";15
3396;"2020-06-20 23:00:00";"URB";"177";"0";"5";"0";"N";15
3396;"2020-06-20 23:15:00";"URB";"165";"3";"7";"0";"N";15
3396;"2020-06-20 23:30:00";"URB";"137";"2";"4";"0";"N";15
3396;"2020-06-20 23:45:00";"URB";"147";"2";"5";"0";"N";15
3396;"2020-06-21 00:00:00";"URB";"122";"1";"4";"0";"N";15
3396;"2020-06-21 00:15:00";"URB";"103";"1";"5";"0";"N";14
3396;"2020-06-21 00:30:00";"URB";"149";"0";"6";"0";"N";12
3396;"2020-06-21 00:45:00";"URB";"145";"2";"5";"0";"N";15
3396;"2020-06-21 01:00:00";"URB";"119";"2";"4";"0";"N";14
3396;"2020-06-21 01:15:00";"URB";"146";"2";"5";"0";"N";15
3396;"2020-06-21 01:30:00";"URB";"94";"1";"4";"0";"N";13
3396;"2020-06-21 01:45:00";"URB";"129";"1";"5";"0";"N";13
3396;"2020-06-21 02:00:00";"URB";"123";"2";"4";"0";"N";15
3396;"2020-06-21 02:15:00";"URB";"111";"1";"3";"0";"N";15
3396;"2020-06-21 02:30:00";"URB";"112";"2";"5";"0";"N";15
3396;"2020-06-21 02:45:00";"URB";"103";"1";"3";"0";"N";15
3396;"2020-06-21 03:00:00";"URB";"64";"0";"2";"0";"N";12
3396;"2020-06-21 03:15:00";"URB";"41";"0";"1";"0";"N";2
3396;"2020-06-21 03:30:00";"URB";"79";"2";"4";"0";"N";13
3396;"2020-06-21 03:45:00";"URB";"94";"1";"3";"0";"N";8
3396;"2020-06-21 04:00:00";"URB";"81";"1";"3";"0";"N";7
3396;"2020-06-21 04:15:00";"URB";"93";"1";"3";"0";"N";5
3396;"2020-06-21 04:30:00";"URB";"61";"1";"3";"0";"N";11
3396;"2020-06-21 04:45:00";"URB";"79";"1";"2";"0";"N";8
3396;"2020-06-21 05:00:00";"URB";"102";"1";"4";"0";"N";5
3396;"2020-06-21 05:15:00";"URB";"59";"1";"1";"0";"N";4
3396;"2020-06-21 05:45:00";"URB";"32";"0";"1";"0";"N";3
3396;"2020-06-21 06:00:00";"URB";"62";"0";"2";"0";"N";8
3396;"2020-06-21 06:15:00";"URB";"41";"0";"1";"0";"N";4
3396;"2020-06-21 06:30:00";"URB";"59";"1";"3";"0";"N";10
3396;"2020-06-21 07:15:00";"URB";"120";"1";"4";"0";"N";14
3396;"2020-06-21 07:30:00";"URB";"134";"0";"4";"0";"N";7
3396;"2020-06-21 07:45:00";"URB";"109";"1";"4";"0";"N";13
3396;"2020-06-21 08:00:00";"URB";"136";"1";"5";"0";"N";13
3396;"2020-06-21 08:15:00";"URB";"121";"1";"4";"0";"N";13
3396;"2020-06-21 08:30:00";"URB";"118";"0";"4";"0";"N";12
3396;"2020-06-21 08:45:00";"URB";"126";"1";"3";"0";"N";15
3396;"2020-06-21 09:00:00";"URB";"136";"1";"4";"0";"N";15
3396;"2020-06-21 09:15:00";"URB";"127";"0";"5";"0";"N";15
3396;"2020-06-21 09:30:00";"URB";"135";"1";"5";"0";"N";15
3396;"2020-06-21 09:45:00";"URB";"189";"2";"5";"0";"N";15
3396;"2020-06-21 10:00:00";"URB";"170";"1";"6";"0";"N";15
3396;"2020-06-21 10:15:00";"URB";"162";"1";"5";"0";"N";15
3396;"2020-06-21 10:30:00";"URB";"156";"2";"5";"0";"N";15
3396;"2020-06-21 10:45:00";"URB";"187";"5";"10";"0";"N";15
3396;"2020-06-21 11:00:00";"URB";"166";"1";"6";"0";"N";15
3396;"2020-06-21 11:15:00";"URB";"248";"2";"9";"0";"N";15
3396;"2020-06-21 11:30:00";"URB";"288";"3";"9";"0";"N";15
3396;"2020-06-21 11:45:00";"URB";"280";"5";"11";"0";"N";15
3396;"2020-06-21 12:00:00";"URB";"336";"4";"13";"0";"N";15
3396;"2020-06-21 12:15:00";"URB";"344";"8";"16";"0";"N";15
3396;"2020-06-21 12:30:00";"URB";"376";"6";"13";"0";"N";15
3396;"2020-06-21 12:45:00";"URB";"335";"6";"12";"0";"N";15
3396;"2020-06-21 13:00:00";"URB";"320";"6";"13";"0";"N";15
3396;"2020-06-21 13:15:00";"URB";"292";"5";"11";"0";"N";15
3396;"2020-06-21 13:30:00";"URB";"384";"7";"16";"0";"N";15
3396;"2020-06-21 13:45:00";"URB";"307";"6";"12";"0";"N";15
3396;"2020-06-21 14:00:00";"URB";"351";"5";"11";"0";"N";14
3396;"2020-06-21 14:15:00";"URB";"279";"4";"9";"0";"N";15
3396;"2020-06-21 14:30:00";"URB";"300";"3";"9";"0";"N";15
3396;"2020-06-21 14:45:00";"URB";"224";"1";"7";"0";"N";15
3396;"2020-06-21 15:00:00";"URB";"184";"2";"7";"0";"N";15
3396;"2020-06-21 15:15:00";"URB";"210";"2";"8";"0";"N";14
3396;"2020-06-21 15:30:00";"URB";"143";"2";"4";"0";"N";15
3396;"2020-06-21 15:45:00";"URB";"138";"1";"5";"0";"N";15
3396;"2020-06-21 16:00:00";"URB";"133";"1";"4";"0";"N";15
3396;"2020-06-21 16:15:00";"URB";"154";"1";"4";"0";"N";15
3396;"2020-06-21 16:30:00";"URB";"138";"2";"4";"0";"N";15
3396;"2020-06-21 16:45:00";"URB";"198";"2";"5";"0";"N";15
3396;"2020-06-21 17:00:00";"URB";"172";"2";"6";"0";"N";15
3396;"2020-06-21 17:15:00";"URB";"136";"1";"4";"0";"N";15
3396;"2020-06-21 17:30:00";"URB";"164";"2";"6";"0";"N";15
3396;"2020-06-21 17:45:00";"URB";"142";"2";"4";"0";"N";15
3396;"2020-06-21 18:00:00";"URB";"191";"1";"6";"0";"N";15
3396;"2020-06-21 18:15:00";"URB";"152";"2";"6";"0";"N";15
3396;"2020-06-21 18:30:00";"URB";"257";"2";"8";"0";"N";15
3396;"2020-06-21 18:45:00";"URB";"265";"2";"9";"0";"N";15
3396;"2020-06-21 19:00:00";"URB";"244";"2";"8";"0";"N";15
3396;"2020-06-21 19:15:00";"URB";"208";"2";"7";"0";"N";15
3396;"2020-06-21 19:30:00";"URB";"196";"1";"8";"0";"N";15
3396;"2020-06-21 19:45:00";"URB";"248";"2";"10";"0";"N";15
3396;"2020-06-21 20:00:00";"URB";"208";"2";"7";"0";"N";15
3396;"2020-06-21 20:15:00";"URB";"238";"2";"9";"0";"N";15
3396;"2020-06-21 20:30:00";"URB";"239";"2";"8";"0";"N";15
3396;"2020-06-21 20:45:00";"URB";"237";"3";"8";"0";"N";15
3396;"2020-06-21 21:00:00";"URB";"257";"2";"8";"0";"N";15
3396;"2020-06-21 21:15:00";"URB";"239";"3";"8";"0";"N";15
3396;"2020-06-21 21:30:00";"URB";"188";"2";"8";"0";"N";15
3396;"2020-06-21 21:45:00";"URB";"295";"3";"9";"0";"N";15
3396;"2020-06-21 22:00:00";"URB";"191";"2";"6";"0";"N";15
3396;"2020-06-21 22:15:00";"URB";"205";"2";"7";"0";"N";14
3396;"2020-06-21 22:30:00";"URB";"138";"2";"5";"0";"N";15
3396;"2020-06-21 22:45:00";"URB";"131";"2";"5";"0";"N";15
3396;"2020-06-21 23:00:00";"URB";"485";"19";"29";"0";"N";15
3396;"2020-06-21 23:15:00";"URB";"417";"48";"54";"0";"N";15
3396;"2020-06-21 23:30:00";"URB";"466";"45";"51";"0";"N";15
3396;"2020-06-21 23:45:00";"URB";"396";"15";"23";"0";"N";15
3396;"2020-06-22 00:00:00";"URB";"426";"3";"13";"0";"N";15
3396;"2020-06-22 00:15:00";"URB";"454";"16";"25";"0";"N";15
3396;"2020-06-22 00:30:00";"URB";"443";"19";"26";"0";"N";15
3396;"2020-06-22 00:45:00";"URB";"285";"3";"10";"0";"N";15
3396;"2020-06-22 01:00:00";"URB";"229";"2";"7";"0";"N";15
3396;"2020-06-22 01:15:00";"URB";"171";"1";"5";"0";"N";13
3396;"2020-06-22 01:30:00";"URB";"195";"4";"7";"0";"N";15
3396;"2020-06-22 01:45:00";"URB";"126";"1";"5";"0";"N";15
3396;"2020-06-22 02:00:00";"URB";"138";"1";"4";"0";"N";15
3396;"2020-06-22 02:15:00";"URB";"155";"1";"5";"0";"N";12
3396;"2020-06-22 02:30:00";"URB";"117";"0";"4";"0";"N";14
3396;"2020-06-22 02:45:00";"URB";"111";"3";"5";"0";"N";14
3396;"2020-06-22 03:00:00";"URB";"91";"0";"3";"0";"N";12
3396;"2020-06-22 03:15:00";"URB";"82";"1";"3";"0";"N";10
3396;"2020-06-22 03:30:00";"URB";"56";"0";"2";"0";"N";10
3396;"2020-06-22 03:45:00";"URB";"99";"1";"3";"0";"N";7
3396;"2020-06-22 04:00:00";"URB";"70";"1";"3";"0";"N";11
3396;"2020-06-22 04:15:00";"URB";"72";"0";"2";"0";"N";8
3396;"2020-06-22 04:30:00";"URB";"84";"1";"3";"0";"N";6
3396;"2020-06-22 04:45:00";"URB";"55";"3";"4";"0";"N";10
3396;"2020-06-22 05:00:00";"URB";"68";"1";"2";"0";"N";12
3396;"2020-06-22 05:15:00";"URB";"45";"0";"1";"0";"N";6
3396;"2020-06-22 05:45:00";"URB";"47";"0";"1";"0";"N";4
3396;"2020-06-22 06:00:00";"URB";"83";"1";"3";"0";"N";6
3396;"2020-06-22 06:15:00";"URB";"75";"0";"2";"0";"N";7
3396;"2020-06-22 06:30:00";"URB";"116";"1";"3";"0";"N";11
3396;"2020-06-22 06:45:00";"URB";"119";"1";"4";"0";"N";14
3396;"2020-06-22 07:00:00";"URB";"225";"2";"7";"0";"N";15
